ID|Mosha|Gjinia|Familja|Niveli_edukimit|Statusi_martesor|Te_Ardhurat_vjetore|Lloji_cc|Muajt_me_banken|Muajt_joaktiv_gjatevitit|sa_here_ka_kontaktuar_banken|CC_limiti|CC_shuma_perdorur|CC_shuma_paperdorur|Transaksioni_Fundit|Numri_transaksioneve|Indikatori_Largim
768655158|29|M|0|Unknown|Married|$60K - $80K|Blue|23|3|2|6224|1092|5132|2222|39|Ekzistues
774437583|55|M|1|Doctorate|Married|$60K - $80K|Blue|49|2|4|4597|2442|2155|1504|38|Ekzistues
713104458|46|M|2|Graduate|Single|$40K - $60K|Blue|31|3|5|7869|0|7869|998|25|Larguar
715462008|45|M|2|College|Married|$60K - $80K|Blue|35|3|2|17884|2096|15788|2031|49|Ekzistues
715366083|52|F|0|Doctorate|Single|Less than $40K|Blue|36|2|3|1438.3|978|460.3|947|33|Larguar
712322058|40|F|3|High School|Married|Less than $40K|Blue|32|1|3|2046|1694|352|3432|49|Ekzistues
719737833|46|F|4|Uneducated|Married|Less than $40K|Blue|36|2|2|6370|0|6370|1783|40|Ekzistues
789530208|54|F|2|Graduate|Married|Less than $40K|Blue|46|2|2|2737|2517|220|1619|37|Ekzistues
717885183|36|M|1|Graduate|Single|Less than $40K|Blue|25|1|2|2622|2489|133|2717|79|Ekzistues
716244033|44|M|3|Graduate|Married|$40K - $60K|Blue|33|3|3|7266|906|6360|1741|27|Larguar
711614658|37|F|2|Uneducated|Single|Less than $40K|Blue|30|3|3|2258|1338|920|2511|55|Ekzistues
804598908|35|M|3|Graduate|Single|$80K - $120K|Blue|25|2|3|6510|2055|4455|2238|49|Ekzistues
719161683|64|F|0|Unknown|Married|Unknown|Blue|55|1|4|2508|1580|928|1607|44|Ekzistues
719327808|52|F|2|Uneducated|Married|Unknown|Blue|36|1|2|4006|2517|1489|1157|34|Ekzistues
714038433|37|F|5|High School|Single|$40K - $60K|Blue|19|1|2|3252|1987|1265|2953|72|Ekzistues
710129283|45|F|4|Uneducated|Married|Unknown|Blue|26|3|1|16317|0|16317|2944|71|Ekzistues
709367433|28|M|1|Unknown|Single|$40K - $60K|Blue|15|3|1|2109|1542|567|2261|56|Ekzistues
719729433|65|F|1|Graduate|Married|Less than $40K|Blue|56|2|0|7023|1726|5297|2535|51|Ekzistues
717192933|55|M|0|Graduate|Married|$120K +|Blue|42|2|1|8302|2517|5785|1576|34|Ekzistues
711734508|55|M|2|Graduate|Married|$80K - $120K|Blue|47|3|3|9959|1209|8750|1584|28|Ekzistues
715153158|41|M|4|Uneducated|Single|$40K - $60K|Blue|36|3|4|3636|1884|1752|4254|79|Ekzistues
712149033|57|F|2|High School|Married|Less than $40K|Blue|46|1|1|5184|1856|3328|1834|55|Ekzistues
713901108|37|M|2|High School|Single|$60K - $80K|Blue|29|1|4|14575|0|14575|3444|80|Ekzistues
719415858|29|M|0|College|Divorced|Unknown|Blue|15|3|2|3107|1720|1387|2460|71|Ekzistues
719385558|62|F|0|College|Married|$40K - $60K|Blue|49|1|2|1438.3|0|1438.3|1281|32|Ekzistues
779528658|42|M|4|College|Unknown|$60K - $80K|Blue|25|3|3|3092|1115|1977|2133|41|Ekzistues
721508283|47|F|1|Graduate|Married|Less than $40K|Blue|36|2|1|8322|0|8322|3700|62|Ekzistues
757753083|44|F|0|Graduate|Married|Less than $40K|Silver|36|3|2|10110|1229|8881|4063|74|Ekzistues
797753283|34|F|1|High School|Married|Less than $40K|Blue|28|3|4|2707|2036|671|1926|33|Ekzistues
807523008|37|M|1|Graduate|Single|Unknown|Blue|32|1|3|4397|2007|2390|2473|47|Ekzistues
711416958|33|F|2|Graduate|Single|Unknown|Blue|21|3|2|5795|0|5795|2322|65|Ekzistues
780865308|40|M|4|Uneducated|Married|$80K - $120K|Blue|23|3|2|9760|1657|8103|4542|86|Ekzistues
708423933|51|M|2|Doctorate|Single|$40K - $60K|Blue|40|2|0|6103|0|6103|3203|64|Ekzistues
714321408|65|M|1|High School|Married|$40K - $60K|Blue|56|2|2|2246|1326|920|1429|32|Ekzistues
771852483|46|M|3|Graduate|Single|$80K - $120K|Blue|35|3|4|4930|0|4930|3343|77|Ekzistues
708185208|27|M|0|Graduate|Single|$40K - $60K|Blue|16|1|2|3178|1118|2060|2010|31|Ekzistues
714920208|37|F|1|High School|Unknown|Less than $40K|Blue|30|5|0|3003|1810|1193|3148|68|Ekzistues
789952158|34|F|1|Doctorate|Married|Unknown|Blue|25|3|3|2318|2069|249|2689|57|Ekzistues
713237958|34|M|0|Graduate|Married|$40K - $60K|Blue|17|1|4|2638|2092|546|1868|43|Ekzistues
715956258|35|F|1|Uneducated|Married|Less than $40K|Blue|36|2|4|2004|0|2004|1974|60|Ekzistues
769196433|55|F|2|Post-Graduate|Married|Less than $40K|Blue|49|1|1|2414|2276|138|2000|62|Ekzistues
778942233|60|F|0|Doctorate|Married|Less than $40K|Blue|45|2|4|1438.3|648|790.3|1267|27|Ekzistues
708651933|56|M|2|Graduate|Married|$60K - $80K|Blue|44|1|2|2043|1928|115|2311|57|Ekzistues
720467583|52|M|2|High School|Single|$80K - $120K|Blue|46|3|2|34516|2517|31999|3072|67|Ekzistues
716549058|45|F|4|Uneducated|Married|$40K - $60K|Blue|36|1|3|3111|2290|821|1998|41|Ekzistues
713533983|56|M|1|Graduate|Married|$120K +|Blue|48|3|4|2585|1207|1378|1590|33|Ekzistues
787463508|26|M|0|Graduate|Single|Less than $40K|Blue|13|2|4|2469|2410|59|1027|20|Larguar
710256708|30|M|1|Unknown|Single|Less than $40K|Blue|19|2|0|8744|1712|7032|2579|68|Ekzistues
708980283|34|M|3|High School|Married|$80K - $120K|Blue|23|1|4|4185|2517|1668|2179|55|Ekzistues
719484408|39|M|3|Uneducated|Married|$60K - $80K|Blue|36|2|4|4759|1459|3300|2903|57|Ekzistues
710023233|36|M|3|Graduate|Single|$120K +|Blue|36|2|4|24457|1300|23157|2739|65|Ekzistues
789101883|32|M|3|Unknown|Single|$120K +|Blue|20|2|2|14244|1673|12571|2729|66|Ekzistues
778381608|48|M|4|Doctorate|Single|$80K - $120K|Blue|28|3|4|6572|417|6155|1766|46|Larguar
787492908|50|F|2|Uneducated|Married|Unknown|Blue|34|3|2|23381|905|22476|4357|73|Ekzistues
709932558|39|F|2|Uneducated|Married|Less than $40K|Blue|26|3|2|3471|2517|954|1771|34|Ekzistues
780219483|61|F|0|Graduate|Married|Less than $40K|Blue|51|2|1|2250|1041|1209|1339|28|Ekzistues
708590658|65|F|1|Unknown|Married|Unknown|Blue|53|3|2|15965|2312|13653|1619|40|Ekzistues
715143333|45|F|1|High School|Divorced|Less than $40K|Blue|36|2|2|9433|1578|7855|3910|81|Ekzistues
801048483|34|M|3|Uneducated|Divorced|$120K +|Blue|28|3|3|9180|1814|7366|2646|49|Ekzistues
711913833|37|M|3|Graduate|Married|$40K - $60K|Blue|36|2|4|8818|1437|7381|1865|31|Ekzistues
715413483|44|F|3|Graduate|Single|Less than $40K|Blue|36|1|3|4066|1028|3038|3888|77|Ekzistues
715750758|56|M|1|Uneducated|Married|$80K - $120K|Blue|36|1|1|9031|1535|7496|1602|35|Ekzistues
714062958|36|M|4|Unknown|Single|$40K - $60K|Blue|36|1|2|9887|994|8893|2552|64|Ekzistues
710458758|65|F|0|Graduate|Married|Less than $40K|Blue|53|3|5|4161|2491|1670|1203|30|Ekzistues
719494983|26|M|0|Graduate|Single|Less than $40K|Blue|15|3|3|2740|2069|671|1997|44|Ekzistues
710586483|26|F|0|High School|Single|Unknown|Blue|13|2|4|6152|0|6152|968|23|Larguar
772637058|34|M|3|Uneducated|Married|$60K - $80K|Blue|24|1|4|8167|1740|6427|2141|51|Ekzistues
718229133|51|M|2|College|Married|$120K +|Blue|41|2|4|23742|0|23742|3783|57|Ekzistues
718423533|57|M|3|College|Unknown|$60K - $80K|Blue|50|3|4|16791|1181|15610|2983|74|Ekzistues
781089708|30|M|0|Graduate|Divorced|$80K - $120K|Blue|23|1|2|26783|1285|25498|2495|46|Ekzistues
773082033|35|M|1|Post-Graduate|Married|$80K - $120K|Blue|27|3|4|25516|1363|24153|2317|38|Ekzistues
815288583|32|M|0|Graduate|Married|$40K - $60K|Blue|27|3|2|4815|1591|3224|2501|36|Ekzistues
720431433|62|M|1|Graduate|Married|Unknown|Blue|36|2|2|3198|2308|890|1402|35|Ekzistues
709164408|32|M|1|Uneducated|Married|Less than $40K|Blue|23|3|3|2218|1696|522|730|20|Larguar
710567508|53|M|3|High School|Married|$80K - $120K|Blue|44|2|3|23462|2202|21260|1387|33|Ekzistues
719427333|55|M|3|College|Married|$60K - $80K|Blue|36|4|4|2252|1737|515|1291|27|Ekzistues
714765408|26|F|1|Unknown|Single|Less than $40K|Blue|36|3|3|2557|1990|567|2266|57|Ekzistues
709785783|35|F|0|Graduate|Single|Less than $40K|Blue|25|3|4|2300|0|2300|1485|34|Larguar
809290308|31|F|0|Graduate|Married|Less than $40K|Blue|26|1|1|3540|1173|2367|1912|45|Ekzistues
779598183|53|M|3|Unknown|Single|$60K - $80K|Blue|42|1|2|22938|1700|21238|3428|54|Ekzistues
779783508|45|M|2|Graduate|Married|$40K - $60K|Blue|34|1|3|13129|901|12228|2564|56|Ekzistues
719568333|39|M|3|Unknown|Single|$80K - $120K|Silver|36|3|2|34516|1900|32616|1668|36|Ekzistues
719207733|61|F|0|High School|Married|Less than $40K|Blue|53|2|0|3396|802|2594|1418|36|Ekzistues
715533108|31|F|0|Uneducated|Single|Less than $40K|Blue|20|3|4|4712|955|3757|2568|62|Ekzistues
714816258|37|M|2|Graduate|Single|$60K - $80K|Blue|36|2|2|7638|947|6691|2336|58|Ekzistues
787573683|41|M|3|Post-Graduate|Married|$60K - $80K|Blue|34|2|2|2624|1319|1305|4189|74|Ekzistues
804310758|58|M|3|Graduate|Married|$120K +|Blue|52|2|5|17934|1578|16356|2005|48|Ekzistues
792912708|45|M|5|Graduate|Married|$40K - $60K|Silver|39|1|5|15198|2098|13100|3183|64|Ekzistues
719078283|57|F|4|High School|Married|Less than $40K|Blue|47|3|4|3191|2517|674|1501|35|Ekzistues
708620283|35|M|1|Unknown|Single|$60K - $80K|Blue|25|3|2|6053|2001|4052|2208|59|Ekzistues
770985633|39|M|2|Unknown|Married|$40K - $60K|Blue|26|1|2|5510|2027|3483|1980|42|Ekzistues
780094008|55|M|3|Doctorate|Married|$120K +|Blue|40|3|1|12875|1119|11756|1624|40|Ekzistues
716420358|41|F|2|High School|Married|$40K - $60K|Blue|36|2|4|2602|1490|1112|3151|78|Ekzistues
825756333|55|F|0|Uneducated|Married|Less than $40K|Blue|51|3|1|2041|1885|156|2118|48|Ekzistues
755273658|52|F|2|Graduate|Married|Less than $40K|Blue|45|3|3|2548|1683|865|2055|54|Ekzistues
709096908|57|M|2|Graduate|Married|$120K +|Blue|49|3|1|4698|984|3714|1865|35|Ekzistues
714840858|40|F|3|High School|Unknown|Less than $40K|Blue|31|2|4|2222|1551|671|3302|65|Ekzistues
721205508|47|M|4|High School|Married|$80K - $120K|Blue|36|3|4|8217|0|8217|1848|56|Ekzistues
786493908|42|F|4|Uneducated|Single|Less than $40K|Silver|36|3|3|10091|0|10091|3347|64|Ekzistues
803963808|39|M|3|Graduate|Single|$80K - $120K|Blue|34|3|5|19074|0|19074|3762|74|Ekzistues
806170158|39|M|4|Graduate|Single|$60K - $80K|Gold|34|3|2|34516|542|33974|3899|78|Ekzistues
751469808|36|M|3|Graduate|Married|$120K +|Blue|29|2|4|12852|1945|10907|1606|33|Ekzistues
721055058|36|M|2|Uneducated|Married|$60K - $80K|Blue|21|1|5|12763|2517|10246|2599|46|Ekzistues
709794333|29|M|0|Graduate|Married|Less than $40K|Blue|19|2|4|2827|1430|1397|1608|30|Ekzistues
718361583|56|F|2|Uneducated|Married|Unknown|Blue|36|3|5|8242|0|8242|1559|44|Ekzistues
714327183|37|F|4|Graduate|Married|Less than $40K|Blue|28|3|1|1825|1389|436|2878|54|Ekzistues
808909008|61|M|0|Post-Graduate|Married|Less than $40K|Blue|56|3|4|1438.3|0|1438.3|1448|31|Ekzistues
716207508|36|M|3|High School|Married|$60K - $80K|Blue|36|2|4|5497|1517|3980|1981|38|Ekzistues
768965208|51|F|1|Graduate|Married|$40K - $60K|Blue|45|2|2|6778|865|5913|3158|71|Ekzistues
720185058|46|M|3|Graduate|Married|$60K - $80K|Blue|36|3|4|4267|0|4267|1067|23|Larguar
715220508|31|F|0|High School|Married|Less than $40K|Blue|22|2|1|3273|2517|756|2726|57|Ekzistues
712112733|33|M|2|Doctorate|Single|$40K - $60K|Blue|25|2|2|9371|1541|7830|2518|67|Ekzistues
712298883|50|F|3|High School|Single|Less than $40K|Blue|38|3|1|1438.3|663|775.3|2987|73|Ekzistues
717813558|57|F|3|High School|Single|Unknown|Blue|36|4|2|8389|1960|6429|1334|38|Larguar
716823408|65|M|0|Doctorate|Single|Unknown|Blue|56|2|2|28410|1608|26802|2278|77|Ekzistues
719089383|48|M|2|High School|Married|$40K - $60K|Blue|29|2|1|6168|2371|3797|4303|80|Ekzistues
710039208|57|F|3|Unknown|Single|Unknown|Blue|40|3|1|2111|966|1145|3871|87|Ekzistues
780237033|63|F|1|Unknown|Married|$40K - $60K|Blue|49|1|3|3141|1819|1322|1539|35|Ekzistues
720986958|50|F|2|Graduate|Divorced|$40K - $60K|Blue|40|2|5|8307|2517|5790|2293|36|Ekzistues
709473708|39|M|3|Graduate|Married|$80K - $120K|Blue|31|2|3|30753|1661|29092|1780|33|Ekzistues
708593883|39|M|2|College|Married|$60K - $80K|Blue|26|1|4|2731|1573|1158|1813|38|Ekzistues
710241858|39|F|4|Unknown|Married|Less than $40K|Blue|31|1|4|2890|0|2890|2040|36|Ekzistues
715392558|52|M|1|Unknown|Single|$120K +|Blue|44|1|2|34516|0|34516|2848|56|Ekzistues
717399183|37|M|1|Graduate|Married|$80K - $120K|Blue|26|3|1|8058|1176|6882|2774|52|Ekzistues
817925058|50|F|2|Uneducated|Married|Unknown|Blue|45|1|4|5660|2401|3259|1932|35|Ekzistues
716029158|59|M|0|Unknown|Married|$60K - $80K|Blue|36|4|5|4230|1366|2864|1480|35|Ekzistues
715043508|38|M|2|Graduate|Unknown|$40K - $60K|Blue|36|3|4|9515|0|9515|4642|61|Ekzistues
716610558|65|F|0|High School|Single|$40K - $60K|Blue|36|3|3|10962|1559|9403|2724|71|Ekzistues
716768808|57|M|1|Unknown|Married|$120K +|Blue|36|2|4|23848|1967|21881|1591|43|Ekzistues
795810633|65|M|0|Uneducated|Married|Unknown|Blue|56|3|2|10144|1295|8849|1234|24|Ekzistues
779925033|38|F|4|Graduate|Married|$40K - $60K|Blue|22|3|4|2997|1969|1028|2807|60|Ekzistues
790225758|41|M|2|College|Single|$80K - $120K|Blue|35|3|3|2647|620|2027|2262|47|Ekzistues
713879283|55|F|2|Graduate|Married|Less than $40K|Blue|47|1|2|4580|1300|3280|1694|34|Ekzistues
715968858|28|M|0|Post-Graduate|Married|Unknown|Blue|13|1|2|2608|1630|978|1822|33|Ekzistues
767687208|31|M|2|Unknown|Single|$80K - $120K|Blue|24|3|3|34516|1180|33336|2329|69|Ekzistues
778728783|39|F|2|Unknown|Married|Less than $40K|Blue|19|3|1|3156|2095|1061|2739|56|Ekzistues
713637783|44|F|3|Graduate|Married|Unknown|Blue|31|2|0|24936|2053|22883|1810|38|Ekzistues
718162908|55|M|3|College|Married|$80K - $120K|Blue|42|2|1|26101|614|25487|1472|48|Ekzistues
708664008|57|M|3|College|Married|$80K - $120K|Blue|45|3|4|14270|0|14270|1222|37|Ekzistues
711929058|28|M|0|High School|Married|Unknown|Blue|21|3|5|25618|1209|24409|2157|49|Ekzistues
770781558|35|F|2|Graduate|Married|Less than $40K|Blue|21|1|2|3230|2517|713|1914|31|Ekzistues
790048158|46|F|4|College|Married|Less than $40K|Blue|38|3|3|8881|1865|7016|2632|54|Ekzistues
721258158|65|F|1|Uneducated|Single|Unknown|Blue|51|3|5|11037|1491|9546|2429|63|Ekzistues
786480183|50|F|2|Uneducated|Married|Unknown|Blue|44|2|5|16763|0|16763|3626|69|Ekzistues
721378008|31|M|0|Uneducated|Divorced|$40K - $60K|Blue|21|2|2|2621|1461|1160|2718|71|Ekzistues
786566733|49|M|2|Unknown|Single|$80K - $120K|Blue|43|3|5|4939|1190|3749|3764|64|Ekzistues
794551383|50|F|3|College|Single|Less than $40K|Blue|32|3|4|4419|1218|3201|4535|75|Ekzistues
820981383|44|F|4|High School|Divorced|Less than $40K|Blue|39|1|4|9235|1796|7439|1739|42|Ekzistues
713366583|63|F|1|High School|Married|Less than $40K|Blue|56|1|3|3055|1685|1370|1405|40|Ekzistues
767311008|41|M|1|Graduate|Divorced|$80K - $120K|Blue|35|2|3|19412|770|18642|1576|41|Ekzistues
716624133|56|M|1|Unknown|Married|$80K - $120K|Blue|36|1|3|12786|1880|10906|1205|19|Ekzistues
712727283|55|M|1|Graduate|Married|$60K - $80K|Blue|36|2|3|4666|1275|3391|1281|28|Ekzistues
716059608|48|F|4|College|Single|Less than $40K|Blue|38|3|3|4894|1505|3389|3277|67|Ekzistues
708292833|35|M|2|High School|Single|$120K +|Blue|36|2|3|27389|1250|26139|2754|60|Ekzistues
720013083|30|F|0|Post-Graduate|Single|Less than $40K|Blue|18|3|2|2132|797|1335|3265|74|Ekzistues
710540883|37|M|3|High School|Single|$80K - $120K|Blue|24|3|2|6590|0|6590|2449|67|Ekzistues
709212183|53|F|2|Graduate|Married|Less than $40K|Blue|36|1|3|3176|1470|1706|1634|53|Ekzistues
713424108|37|M|1|Graduate|Single|$60K - $80K|Blue|27|1|3|4288|2349|1939|2591|57|Ekzistues
718476033|65|F|0|Uneducated|Single|Unknown|Blue|56|3|5|20130|2355|17775|2444|49|Ekzistues
815001108|48|M|2|Doctorate|Single|Less than $40K|Blue|43|3|2|5945|1685|4260|3598|67|Ekzistues
709802208|37|M|1|Graduate|Married|$40K - $60K|Blue|17|1|4|3350|0|3350|2849|61|Ekzistues
713445183|35|M|1|High School|Married|$60K - $80K|Blue|26|3|2|4008|1841|2167|2794|58|Ekzistues
717310458|35|F|3|Graduate|Single|Less than $40K|Blue|27|3|2|5780|938|4842|2960|65|Ekzistues
789158433|49|F|2|High School|Unknown|$40K - $60K|Blue|38|1|2|2497|1674|823|2922|53|Ekzistues
788761608|26|F|0|High School|Single|Unknown|Blue|13|3|4|10286|2286|8000|2564|57|Ekzistues
709916058|58|M|1|Unknown|Married|$60K - $80K|Blue|36|1|3|2347|2163|184|1631|40|Ekzistues
789804933|29|F|2|Uneducated|Single|Unknown|Blue|18|1|2|23125|1236|21889|2536|69|Ekzistues
780070833|58|F|2|Unknown|Married|Less than $40K|Blue|43|2|2|3034|2517|517|1617|29|Ekzistues
772776033|33|M|2|College|Single|$80K - $120K|Blue|23|4|3|7081|1874|5207|2249|47|Ekzistues
719804208|36|M|2|Graduate|Married|$40K - $60K|Blue|28|1|3|6824|1873|4951|1933|48|Ekzistues
715077483|47|F|3|Doctorate|Married|Less than $40K|Blue|36|3|4|1438.3|772|666.3|2250|40|Ekzistues
717000858|41|M|2|Graduate|Married|Less than $40K|Blue|29|2|2|2683|1738|945|2274|52|Ekzistues
792402483|46|M|4|Graduate|Single|$60K - $80K|Blue|40|2|1|12280|985|11295|4263|70|Ekzistues
712973733|58|M|4|Graduate|Married|$60K - $80K|Blue|36|2|2|14607|1480|13127|1393|38|Ekzistues
813213558|53|F|1|Doctorate|Single|Less than $40K|Blue|48|3|3|2267|1469|798|3709|64|Ekzistues
718215033|54|F|3|Unknown|Married|Less than $40K|Blue|36|2|4|2556|2260|296|1401|30|Ekzistues
717207408|39|F|1|Uneducated|Divorced|Unknown|Blue|34|1|2|12512|666|11846|2995|60|Ekzistues
711426033|49|M|2|Graduate|Married|$80K - $120K|Blue|39|2|2|11332|946|10386|3806|65|Ekzistues
719233833|35|F|3|High School|Married|Less than $40K|Blue|23|3|4|3073|526|2547|1944|55|Ekzistues
716864733|47|M|3|College|Married|$120K +|Silver|27|3|3|34516|2315|32201|1805|46|Ekzistues
821168733|38|M|3|Graduate|Married|$60K - $80K|Blue|34|3|3|5323|2301|3022|1783|33|Ekzistues
710135058|56|M|1|Graduate|Married|$80K - $120K|Blue|44|1|0|9078|1501|7577|1543|34|Ekzistues
720228708|56|M|2|High School|Married|$120K +|Blue|46|1|3|27029|1347|25682|1302|27|Ekzistues
718618458|38|M|3|High School|Single|$60K - $80K|Blue|25|1|4|9859|1305|8554|4345|72|Ekzistues
719470458|46|M|3|College|Single|$80K - $120K|Blue|39|4|3|4026|243|3783|1102|27|Larguar
719587158|37|M|1|High School|Single|$40K - $60K|Blue|25|2|3|2608|1799|809|2565|72|Ekzistues
715499808|63|F|0|Unknown|Married|Less than $40K|Blue|36|1|4|3552|2517|1035|1342|26|Ekzistues
718589133|65|F|1|Graduate|Single|Less than $40K|Blue|56|2|2|4613|1619|2994|2328|62|Ekzistues
789235383|38|M|4|College|Married|$80K - $120K|Blue|27|2|4|10386|1909|8477|2119|52|Ekzistues
773364483|45|F|4|Doctorate|Unknown|Unknown|Silver|39|1|2|34516|1298|33218|1906|39|Ekzistues
713548158|26|M|0|College|Single|$40K - $60K|Blue|36|2|3|2657|1611|1046|2349|41|Ekzistues
720264783|58|F|2|Graduate|Married|Less than $40K|Blue|44|2|3|5031|1327|3704|1433|34|Ekzistues
715319958|48|M|3|Uneducated|Married|$120K +|Blue|36|2|4|34516|787|33729|1312|32|Larguar
710528583|26|F|0|Unknown|Single|$40K - $60K|Blue|16|2|4|1612|835|777|2148|40|Ekzistues
809990883|48|F|3|Graduate|Single|Less than $40K|Blue|43|2|2|2423|1773|650|2038|64|Ekzistues
714412308|33|M|3|Graduate|Married|$80K - $120K|Blue|36|3|5|7140|0|7140|916|18|Larguar
772303458|62|F|0|Doctorate|Married|$40K - $60K|Blue|51|3|2|3377|948|2429|1407|44|Ekzistues
721243083|55|M|3|Uneducated|Divorced|$80K - $120K|Blue|41|3|4|34516|2408|32108|1187|40|Larguar
711990933|40|F|2|Graduate|Single|Less than $40K|Blue|29|3|2|2295|0|2295|3292|62|Ekzistues
819977058|46|M|2|High School|Single|$40K - $60K|Blue|41|3|2|3150|1543|1607|3432|71|Ekzistues
721467258|58|M|1|High School|Married|$40K - $60K|Blue|36|2|5|2165|1135|1030|1541|33|Ekzistues
719976558|47|M|2|Graduate|Unknown|$60K - $80K|Blue|34|2|4|4249|1562|2687|1881|49|Ekzistues
718824783|50|M|2|Unknown|Divorced|$60K - $80K|Blue|41|1|3|2966|1433|1533|1986|50|Ekzistues
713303733|53|M|1|Graduate|Married|$120K +|Blue|41|3|2|1612|744|868|1564|33|Ekzistues
711129483|45|M|3|Graduate|Married|$60K - $80K|Blue|36|1|3|14593|1504|13089|3447|72|Ekzistues
779618433|48|M|4|Uneducated|Single|$40K - $60K|Blue|38|3|2|8327|1551|6776|4428|82|Ekzistues
797757333|43|M|3|Post-Graduate|Married|$60K - $80K|Gold|37|1|2|34516|1580|32936|4149|86|Ekzistues
814497483|60|M|0|Uneducated|Married|$60K - $80K|Blue|55|1|2|6479|1393|5086|1618|47|Ekzistues
709623483|56|M|2|High School|Married|$120K +|Blue|41|1|3|18442|1470|16972|1281|36|Ekzistues
709056558|43|F|3|College|Married|$40K - $60K|Blue|31|3|2|2800|2517|283|1994|41|Ekzistues
708238833|57|F|3|High School|Married|Less than $40K|Blue|36|2|3|3032|2215|817|1387|30|Ekzistues
813261408|52|F|1|Uneducated|Married|$40K - $60K|Blue|47|3|3|2151|1338|813|3446|58|Ekzistues
720424608|56|F|1|Unknown|Married|Unknown|Blue|36|3|2|24073|1084|22989|1341|37|Ekzistues
798022683|43|M|1|Graduate|Married|$80K - $120K|Blue|37|2|3|25517|321|25196|2508|44|Larguar
769756983|38|M|3|Graduate|Married|$60K - $80K|Blue|32|1|2|7709|2227|5482|2520|61|Ekzistues
712674183|53|M|2|College|Married|$40K - $60K|Blue|33|3|1|4065|2180|1885|1271|36|Ekzistues
708900408|52|F|1|Graduate|Divorced|Unknown|Blue|35|2|4|13169|1499|11670|4370|83|Ekzistues
713625483|58|M|2|College|Married|$80K - $120K|Blue|44|2|2|11811|2508|9303|1469|29|Ekzistues
716869458|34|F|3|College|Single|Less than $40K|Blue|36|6|1|7440|704|6736|2251|63|Ekzistues
788723133|36|M|1|High School|Single|$40K - $60K|Blue|20|1|2|12714|976|11738|2240|53|Ekzistues
794462133|55|F|0|Graduate|Single|$40K - $60K|Blue|35|1|3|3735|1978|1757|1749|41|Ekzistues
712604133|54|M|1|Uneducated|Married|$80K - $120K|Blue|43|1|4|25882|1699|24183|1736|48|Ekzistues
714397983|36|M|2|College|Married|$40K - $60K|Blue|36|3|1|3877|1495|2382|1942|42|Ekzistues
788269158|35|F|2|Graduate|Single|Unknown|Blue|27|3|0|3280|1806|1474|2534|78|Ekzistues
715898058|53|M|2|Graduate|Married|$120K +|Blue|36|1|3|11023|0|11023|1656|41|Ekzistues
711906033|48|F|3|Graduate|Unknown|Less than $40K|Blue|36|2|2|6182|1131|5051|3546|63|Ekzistues
711367308|37|M|3|Uneducated|Single|$40K - $60K|Blue|19|3|4|2186|1185|1001|2614|67|Ekzistues
790186458|45|M|3|Uneducated|Single|$80K - $120K|Blue|39|1|0|17996|864|17132|1589|30|Ekzistues
712040433|54|F|1|High School|Married|Less than $40K|Blue|43|2|3|2306|2200|106|2097|57|Ekzistues
709616958|38|M|2|High School|Single|$60K - $80K|Silver|30|3|4|26556|1583|24973|3168|73|Ekzistues
714633858|35|F|2|College|Married|Less than $40K|Blue|18|3|2|5779|2517|3262|2102|32|Ekzistues
794818833|36|F|1|Uneducated|Single|Less than $40K|Blue|30|1|2|5494|2078|3416|2661|58|Ekzistues
711219333|33|M|1|Post-Graduate|Married|$120K +|Blue|14|1|0|7571|2264|5307|2273|49|Ekzistues
713384508|28|M|1|High School|Single|Less than $40K|Blue|14|3|1|2897|1398|1499|2698|73|Ekzistues
772514808|36|F|2|Uneducated|Single|$40K - $60K|Blue|26|2|4|3131|2379|752|2315|63|Ekzistues
710808108|34|F|3|College|Divorced|Less than $40K|Blue|27|3|2|4274|2517|1757|2257|54|Ekzistues
778973658|55|M|0|Doctorate|Married|$60K - $80K|Blue|36|6|4|4980|906|4074|2273|66|Ekzistues
712005108|61|F|0|Post-Graduate|Married|Less than $40K|Blue|48|3|3|3156|2155|1001|1376|44|Ekzistues
804577833|44|F|2|Graduate|Married|Less than $40K|Blue|39|1|0|6861|2101|4760|3974|63|Ekzistues
715028283|54|M|1|Graduate|Married|$80K - $120K|Blue|46|3|2|15554|2497|13057|2836|61|Ekzistues
789786258|39|M|2|High School|Married|$80K - $120K|Blue|28|2|4|26570|1915|24655|2118|33|Ekzistues
715421058|51|M|1|Unknown|Married|$60K - $80K|Blue|36|2|4|22224|979|21245|3346|69|Ekzistues
